cell_name	near%	mitotic%	farAvg	repli score	G1S.Score	G2M.Score
GaseE752376	0.7548204066694382	0.14948632053090166	0.41775006298396966	0.7211233375546245	0.23932488859945134	0.5058492146431104
GaseE752377	0.7595623264164592	0.1243093891670286	0.4241736624051041	0.86980614745726	0.41574916016008184	0.3404646663780895
GaseE752378	0.7954247206680779	0.2894893349308181	0.2981200623593814	0.6496130638246355	0.3451220793685625	0.1648656061948467
GaseE752379	0.7167933258165506	0.1585896513099898	0.42016163755470093	0.768989822947789	0.5075024130511794	0.2530610451608798
GaseE752380	0.46198518043118275	0.32873959990754925	0.24782833002111612	0.5905301913456246	0.6367077554834483	0.1850304968491063
GaseE752381	0.782298949294158	0.27712475028967953	0.3167032149205167	0.6335021424074739	0.4374887963447346	0.056809635932653924
GaseE752382	0.5368345296667346	0.2694425514756945	0.30320203520851186	0.5768988461266984	0.6670692780478833	0.2191150303211584
GaseE752383	0.7434838411506443	0.17214267132652428	0.26034006687793043	0.9054199251492199	0.32500886462474937	0.3893602587820886
GaseE752384	0.7823496699189212	0.12149772713832985	0.42760458426729375	0.6390910987565626	0.34918439121985273	0.493642545318549
GaseE753001	0.7058143259979701	0.1560274253131383	0.3949300126232682	0.8557971336075865	0.4215691445710186	0.2620540661771056
GaseE753003	0.6019591508407449	0.21393734544068926	0.384515891815601	0.6492106051785849	0.43845816474390736	0.15926227105418073
GaseE753004	0.6459512485895308	0.19302722101949715	0.4305646286878453	0.6757140433370117	0.4483900938050665	0.2396534291439545
GaseE753005	0.6854157407243252	0.17456493060214834	0.4594692610778559	0.5018184116378273	0.4420137121667614	0.1902671686058077
GaseE753006	0.5252994781198729	0.2897391958923244	0.27947612776570097	0.577693556603988	0.8283890509137043	0.18749966955613795
GaseE753007	0.47099729841916804	0.3807700167997915	0.1925383076819215	0.38490034658787287	0.7193574801660527	0.24796757957005724
GaseE753008	0.5300777729646681	0.30119202545050944	0.24482529890684415	0.5347719461538885	0.39053877884617594	0.15021834467801146
GaseE753009	0.8606723094762454	0.08872305347171094	0.3909939376122096	0.628231488078903	0.22633678847421618	0.3201809141193279
GaseE753010	0.7175463998812709	0.1481670718370965	0.47596257781141404	0.44615472381829274	0.37597207959842627	0.37174134097235695
GaseE753011	0.6985148621184004	0.15748822666782702	0.471257282201184	0.8585392314705402	0.22454506215584147	0.2917570975302507
GaseE753012	0.8393143478616109	0.09562672077790607	0.3651765657440931	0.897547246552587	0.2784640977615669	0.3423632433520212
GaseE753013	0.7694743665357799	0.1790810806958768	0.32841788579430764	0.5857882084759466	0.3327485806955865	0.13435609567064943
GaseE753014	0.898699504996219	0.06533142343473555	0.35892456357923297	0.6249453895277354	0.34417068271604256	0.4719450112885163
GaseE753015	0.869538297078672	0.09977550873234742	0.3481681200080452	0.8294059689271559	0.09299023013749186	0.4543181482662192
GaseE753016	0.5334396122748056	0.3685001148459479	0.16028849894355587	0.3707066730807663	0.6864022050976136	0.2423501679408647
GaseE753017	0.8128536995645017	0.14560714928407953	0.36257444548000417	0.5125421143947091	0.22588162001645484	0.34232986121401693
GaseE753018	0.7906568740183672	0.14638476359397173	0.3796218241202185	0.7538472864502355	0.2989071251763675	0.523056269089843
GaseE753019	0.48251996187365254	0.4872675133499258	0.17290673756462235	0.5784615776920182	0.7363313100853239	0.33011802231199866
GaseE753020	0.8765365197307426	0.0668574062126894	0.3774991901506328	0.8551172768226518	0.27480986860266665	0.35475860329908127
GaseE753021	0.4458088382740516	0.33181768122233496	0.23060865267860084	0.38068332240662195	0.7260008982415962	0.27128051830009753
GaseE753022	0.6863958664118086	0.2069940946596482	0.3451310699658916	0.6615545939024506	0.6548261794224086	0.3193302717817749
GaseE753023	0.6174402300309165	0.2372162553390525	0.33592358615198925	0.5541815158595749	0.494074095111654	0.19226592828144423
GaseE753024	0.8406979006876677	0.15769447544979698	0.32304029800800693	0.6278605200462638	0.35779038917810646	0.19834450047656166
GaseE753025	0.8736084120465097	0.09681636360369916	0.3635303222639511	0.6496155686045505	0.3328963691732479	0.3619772975934747
GaseE753026	0.885216824897038	0.07346429614338973	0.348266223690474	0.5593203985398683	0.4028014199374727	0.29287611781396056
GaseE753028	0.5524793264754305	0.25712261927904984	0.28768974445958795	0.48464880923246184	0.5060419354275669	0.11755171902221093
GaseE753029	0.7224684535264783	0.1579350274331453	0.4201026763430744	0.6917866510359293	0.23329393539092036	0.5655079733379906
GaseE753030	0.606941406055203	0.2743882172179023	0.2357508554605879	0.642268880871184	0.40243732410750316	0.3987909374383857
GaseE753031	0.8760532465275253	0.0961733080304672	0.35782524373254987	0.6502586874789518	0.25238398137750406	0.4383369876281132
GaseE753032	0.7845444195321282	0.1295664935189763	0.38646218003800525	0.6635987436328654	0.1724985124825031	0.5359013107455876
GaseE753033	0.8510745367654098	0.1492924109631824	0.27262503288268225	0.6372784031340104	0.2911155615580323	0.21237698129131455
GaseE753034	0.7445836806250875	0.15628823692093852	0.40001892887271295	0.6277315976816602	0.31797042985541396	0.4001476132836736
GaseE753035	0.8712622209381187	0.09088188190098101	0.3203274593544274	0.8591912559155986	0.20192850496535308	0.4395490919644439
GaseE753036	0.4800950120143991	0.34979570972579443	0.2121803860002722	0.5816149139981092	0.8782185036677819	0.33504178096986625
GaseE753037	0.625443080703243	0.17442677737853668	0.4907676112750694	0.632131389719531	0.3770390957965274	0.17833036681476033
GaseE753038	0.8919049742579273	0.06493501514733752	0.42456618769928556	0.6429498522445727	0.09359478633078422	0.46782868379362086
GaseE753039	0.615327506506015	0.1662866808656796	0.549750696118114	0.7912138012614223	0.27103274343847616	0.3479582160463296
GaseE753040	0.5895794210666031	0.2172080963645171	0.383737790890463	0.5941730410611694	0.6908633418323261	0.23627326662223244
GaseE753041	0.7704288648040223	0.12903932531962903	0.4036509778571937	0.9469573463738267	0.31119836459025	0.4564692266490591
GaseE753042	0.6347209983459368	0.19500085906612724	0.48646944847617146	0.615744290627448	0.23321017703207114	0.03364387127081511
GaseE753043	0.6878413556526782	0.15944810210194987	0.5049576909577008	0.9301453863878212	0.3167289173187438	0.39620562156777944
GaseE753045	0.6722856227933282	0.17691062591249435	0.4384148977852671	0.9091677405567782	0.2902980208623814	0.32037243712312025
GaseE753046	0.5712502569790578	0.23142850207978571	0.2840174451917101	0.5781752705671379	0.4858064619821793	0.14875310546614917
GaseE753047	0.7225479906645019	0.13666351775213198	0.5317157070059246	0.7455913772690672	0.1488615615143986	0.4116611264646932
GaseE753048	0.8169458832248364	0.11052478945240435	0.37288117591270775	0.9110274759401951	0.309621549409169	0.40054327859748584
GaseE753049	0.8445077456523982	0.23835123781417555	0.23481681455655398	0.6328693210771069	0.26632493562850285	0.3297292973552805
GaseE753050	0.7557802565180421	0.16739623257782305	0.3746177857305605	0.6698419182625865	0.3933009351306658	0.4168539604494653
GaseE753051	0.7982687800762156	0.12612689226720974	0.3449183858458458	0.8092607161963987	0.30879827552492894	0.36459775189651206
GaseE753052	0.8090244124580593	0.11660113264466543	0.34581503018594584	0.8286597330985848	0.28090428842700965	0.4253344900927669
GaseE753054	0.625014954274314	0.22218649794460715	0.33739798306382474	0.7132176748019916	0.365480575698303	0.31568327466079693
GaseE753055	0.5990783048823474	0.19882566253679856	0.39342898918640434	0.6627746478759109	0.5928487938837316	0.16204073257080717
GaseE753056	0.7085233426532672	0.19143944928949008	0.3492595172723749	0.7475956585595337	0.17703725339620197	0.3953416538819913
GaseE753057	0.679172769462587	0.17030664082880714	0.4380437875515587	0.8636849953164292	0.25376083461056115	0.3872865275401024
GaseE753058	0.8375285226619895	0.11395873426346442	0.339825070142339	0.5957590716235849	0.23183785309070948	0.5032323953812208
GaseE753059	0.9294062781913248	0.06269169769854824	0.3463583391562609	0.559143614951127	0.30447436104129866	0.25290184866671805
GaseE753061	0.656260910994817	0.19712688431893532	0.40079566689207535	0.7033970399430136	0.6640839511263181	0.18332020610643882
GaseE753062	0.8966705140756697	0.10359112861394054	0.3312246269214737	0.4842621689516727	0.3747665565441776	0.16055539386020495
GaseE753063	0.3875614335996401	0.44712809351084737	0.20249255955923465	0.5725203460545425	0.5470106108852826	0.30525643121139406
GaseE753064	0.6687575836595075	0.1645090166625438	0.40699286497289344	0.7160649015507652	0.625774443418148	0.1414592960972908
GaseE753065	0.4954950836297952	0.25515010276807704	0.31757812985018974	0.6087166996491323	0.4118300969517982	0.1461122362750487
GaseE753066	0.47781986458550996	0.375247682035994	0.22130714667316045	0.5663438626007427	0.6559459236868896	0.13325272852341777
GaseE753067	0.500806201349268	0.28628488928793266	0.29987601469594494	0.5660479518396148	0.6159227359165237	0.1329133301880426
GaseE753068	0.7055335170961975	0.17106204501745215	0.3736435427193676	0.7132271170263489	0.28428581648931806	0.29852139585197185
GaseE753069	0.7703063409989397	0.13107868117614296	0.3776246425198989	0.8197737036747097	0.2402067580705045	0.5452432431471137
GaseE753070	0.712158962447309	0.17763747622126713	0.38958814583134094	0.7350813192606496	0.30607695048605854	0.5294277715133979
GaseE753071	0.7733670699369588	0.1158914792159717	0.4496877610003628	0.8203140866279777	0.10162553697743704	0.2877769174238118
GaseE753072	0.500396481011202	0.30036944290140416	0.2757835169140832	0.5558082333553517	0.757522760190197	0.17438587632540775
GaseE753073	0.7552780416612181	0.15843443588345862	0.41361520101138494	0.6093022409569616	0.4101793627195769	0.3297545495569538
GaseE753074	0.506160130362609	0.26541574387560324	0.3046592792116576	0.5893539824546383	0.7486671894797817	0.26595448250186854
GaseE753075	0.8925478640450584	0.057475323899323694	0.3999029510833102	0.91491896233405	0.2161757899902205	0.3571750029500213
GaseE753076	0.8370546035949524	0.09641825559766515	0.4023554544997521	0.6632955396380686	0.29947640844492446	0.4357128897720003
GaseE753077	0.8336222656112284	0.12326719461088509	0.3565334595738273	0.6462424778055321	0.20178599432950162	0.4536363195572031
GaseE753078	0.5816934876533592	0.2473540019073026	0.3555325351166946	0.5026527155460302	0.6628858870340405	0.22338093000790135
GaseE753079	0.7879673790972301	0.131670780020596	0.3901266053815301	0.7909643313888921	0.1785848004132277	0.372801699140625
GaseE753080	0.7096708876826205	0.16176054376395488	0.4138168698754734	0.6704681429399452	0.2234939865487402	0.43170040600373694
GaseE753081	0.49806730919644415	0.2877217506164783	0.3038205186216193	0.5596503122674655	0.70617639862254	0.21895821328413442
GaseE753082	0.7900210328844725	0.11793750623592986	0.4646519427394896	0.9244018856525498	0.21936494321796485	0.3912172873939931
GaseE753083	0.826269612391982	0.11369942035856062	0.3023535632523999	0.6510235174524233	0.1827044410602316	0.34898325822634013
GaseE753084	0.9083160035167344	0.09032567451958273	0.3424469226709048	0.5858751941901053	0.2148951312636767	0.2919504432812392
GaseE753085	0.6254462900326305	0.2191214826363304	0.33543399513242844	0.5743637029571039	0.7393587059595823	0.2515522315988524
GaseE753086	0.6964411780147453	0.14786749178346842	0.48368378806638646	0.6575775935085547	0.3546587198002884	0.44013590680255166
GaseE753087	0.8375847216754214	0.08142639124750972	0.3591037784622737	0.8094231451153744	0.2927229289629084	0.5480759894083347
GaseE753088	0.6866586928164248	0.20798261107957927	0.4188180868237479	0.6239052939233449	0.47717919196744313	0.26138023987483616
GaseE753090	0.7135474324678247	0.1879360203521152	0.3437948783961875	0.8584684179804607	0.4745735782706104	0.41831005590960135
GaseE753091	0.8938702736827335	0.0895168545829847	0.34817757387212633	0.6837892095121009	0.4990778946878684	0.2799747534789184
GaseE753092	0.5484258328389855	0.2575585669229139	0.34474396233056415	0.6668405599381686	0.7502158364183087	0.29244952806928437
GaseE753093	0.8335580655332328	0.11675101206924926	0.34785389362657715	0.6972889727083099	0.42999881916855653	0.45544160386161797
GaseE753094	0.762239781293551	0.1528411448326697	0.4147495835241479	0.7278571789389265	0.20922101905665041	0.36819481162799755
GaseE753095	0.8532230458643604	0.09655712400343519	0.3619028867871583	0.7183931035398633	0.3261469425502294	0.5357309670607036
GaseE753096	0.600177653311857	0.2037590076409156	0.38981608736598883	0.5875680746722043	0.6008366983071014	0.2791227738727154
GaseE753097	0.7560169145445754	0.122117109717718	0.46076237369634365	0.7410777730687398	0.35191677327823806	0.4858518900973093
GaseE753098	0.7792152356759772	0.11917671490052512	0.3137181224693777	0.8068564663389897	0.27458436706269723	0.330645212440168
GaseE753099	0.8599555929719804	0.09017438795088217	0.3232604349920849	0.7130995517392674	0.3892843259175441	0.42984462117860917
GaseE753100	0.853382574761679	0.1519120581924775	0.33209886738381356	0.6410289885299807	0.2717551700991728	0.21725183056163117
GaseE753101	0.8578241935513071	0.08687547324654132	0.3162216288646764	0.8289881124480185	0.13786901055998932	0.4379275459832268
GaseE753102	0.4749677245203604	0.28942432533703255	0.29234672460240274	0.4969701601985586	0.6517204975305337	0.23883364314184335
GaseE753103	0.8826555695979719	0.07554829283429759	0.3721009973873023	0.78617849452716	0.23254117881745096	0.5627793784274575
GaseE753104	0.8894650664145423	0.07977690022604936	0.2774164861544638	0.7646427563192395	0.3694904039708055	0.3965724634035628
GaseE753105	0.690692303180132	0.16048214172387276	0.4949015574173681	0.7851456796830266	0.35231078293763596	0.3122819649265607
GaseE753106	0.6809574614815923	0.1638977611531363	0.42072890914495953	0.8044447443138475	0.431994384880922	0.2495547988879534
GaseE753107	0.8284009376163054	0.12465377027443025	0.39536171868836134	0.5568212978880908	0.3550792995350216	0.3455214702000768
GaseE753108	0.6654459199682179	0.15983393126625306	0.47035594091875177	0.7962054685760146	0.3796807291504584	0.3824866831371861
GaseE753109	0.8201143574040709	0.13816910622847428	0.3604029716446516	0.6835826247148032	0.4835447076319279	0.21858857849072286
GaseE753110	0.7974014746602779	0.14058074922868363	0.3202556765187963	0.7303516350266666	0.38601807875369126	0.43045461429465925
GaseE753111	0.45933777102871	0.32239358892322906	0.24811798098089236	0.5024563430577851	0.6096445574002649	0.21081286782530873
GaseE753112	0.7540897277611543	0.1326897799190146	0.4367349824870389	0.8649889142751712	0.17085415983087154	0.4284700922368484
GaseE753113	0.6696422631625331	0.1760629771575486	0.44549054163224766	0.7659058707381647	0.255634303764796	0.36422173106663497
GaseE753114	0.8271071070635712	0.12088443986142716	0.3394834635185976	0.7321809106350745	0.47446255036560503	0.5256246248697305
GaseE753115	0.9066299494742553	0.056114850062536525	0.3916073254246145	0.7238976188993251	0.1544576756356639	0.48720754794590404
GaseE753116	0.836689063810666	0.07498432061803778	0.5065225296030598	0.8213491992527848	0.17792121946196623	0.39032839753039716
GaseE753117	0.734821380881002	0.15015437497139422	0.3972236621210533	0.8385729463635605	0.38233105571970616	0.41882949943685277
GaseE753118	0.5670872212007064	0.2399502132906559	0.3215899420025017	0.4975106542245901	0.697078462726886	0.2694431453720332
GaseE753119	0.830827908314324	0.14135131156385256	0.3293584095338198	0.6696147916862074	0.2371784018780688	0.447676800260964
GaseE753120	0.7273959491366916	0.15020250347981984	0.3836011565754557	0.7247365452461085	0.3905680977255012	0.2427588830852506
GaseE753121	0.6730603203724461	0.2028740602787985	0.39409424353673395	0.7055990620847153	0.4770462310714686	0.5518747132842068
GaseE753122	0.6734860590279341	0.17091176388340917	0.38593018212574937	0.7938376204409884	0.5655965247295417	0.4329105815671046
GaseE753123	0.7455913925154484	0.14615328838678182	0.4194879651294091	0.5102464874633974	0.40872745179576886	0.40778720971234983
GaseE753124	0.7272115307365571	0.14628097162223835	0.4874963844886534	0.7469662423221374	0.14952008802552347	0.46259635267207855
GaseE753125	0.6848618325960424	0.20472980240424882	0.31402701839098257	0.6126046228049721	0.7851155740209009	0.24644101027606402
GaseE753126	0.4458383846095899	0.9463129449087546	0.009979415651312634	0.5868377096269233	0.35182443858550094	0.34545058659903083
GaseE753127	0.5203159534733199	0.25909330836028693	0.28376726141058084	0.5707537442924483	0.5944250535599195	0.08834035364007772
GaseE753128	0.5075246997152983	0.40998870028444034	0.40594901283793194	0.6235069289323038	0.5475400543099501	0.1162906803598743
GaseE753129	0.7214778688517138	0.19198964960516268	0.28331047768651385	0.6858870188212967	0.5368870802610958	0.3674957877795909
GaseE753130	0.6346899734794996	0.1988716640749092	0.4403997826416961	0.6850947581815121	0.38121814256578895	0.507760343574508
GaseE753131	0.8829425381458071	0.0766656836859424	0.36128580771139107	0.7549852857165705	0.44583543350371324	0.4166973529253297
GaseE753132	0.5427459619587652	0.2451873180843912	0.3127365884663127	0.5750710478751423	0.47286577645358235	0.13696256263640355
GaseE753133	0.47415158086021136	0.2852648955649565	0.2870278364307558	0.5697407482149819	0.731556102226822	0.22335968319089922
GaseE753134	0.81277362551471	0.12977232898138719	0.35245981731491083	0.8483670079548046	0.2070867638041003	0.4873810650865201
GaseE753135	0.7545909052181049	0.2109371423544985	0.3283536651827691	0.6753251906590234	0.3302932657913935	0.2933037873788052
GaseE753136	0.7967041099130805	0.1333777480029798	0.3588546172217978	0.8523046664649283	0.3656537441693183	0.313042964120955
GaseE753137	0.5571796679370151	0.26013763685280533	0.2913338341312539	0.6174468069687755	0.6544605179629744	0.14742422225963941
GaseE753138	0.8873307328654882	0.07243071163738582	0.3547673760152752	0.8950058648950988	0.13244433368310257	0.35856720519244756
GaseE753139	0.8693576883238465	0.07794554395458111	0.3532123173871291	0.7208368556534839	0.2369266480057461	0.4386395959184085
GaseE753140	0.8661935134858303	0.06895805178695774	0.37009464134508263	0.9089419118092144	0.44044231715744164	0.2742759669243911
GaseE753141	0.8381005050210977	0.09574265691421058	0.40077177075534054	0.9471885162660882	0.44083658475579357	0.3184517566141244
GaseE753142	0.7383766176986317	0.11680270023432643	0.5456132923672078	0.8173703033457507	0.1381385669462896	0.4659871867618929
GaseE753143	0.6534462360392722	0.23546108454360332	0.30573709222213385	0.7614913326029817	0.5729997100829778	0.307115620807624
GaseE753144	0.9182589376471118	0.05262758935038317	0.2761518271448338	0.6765649469806392	0.41641615303112195	0.42954267666934665
GaseE753145	0.8879141036897875	0.06056923906845174	0.4209757834594132	0.7013240164913171	0.25582870666483537	0.5273855609852147
GaseE753147	0.5218144108138412	0.3180713553632798	0.21928464894148844	0.5831106871001086	0.418302578937083	0.19568901944147843
GaseE753148	0.8297160301448601	0.09803792956037638	0.3837709074774053	0.9315414354521956	0.2516201606952884	0.3066430336506817
GaseE753149	0.41741323685922815	0.5103236927683983	0.1734685380204025	0.525246183496	0.5453961826060388	0.21126358052257602
GaseE753150	0.8095753311479549	0.12958631428164924	0.42069493911595945	0.6382704942185186	0.21368176461121563	0.5107355500879387
GaseE753151	0.6460611333836712	0.19343119212601723	0.31742339018226573	0.49980077221411456	0.7805124579791336	0.1740297959556204
GaseE753152	0.5017161845056443	0.2991307891995875	0.26752305316451785	0.5775226343309218	0.6743968578402322	0.14515199808901783
GaseE753153	0.7949452463179731	0.131127092971008	0.39078014254811355	0.7784728548146713	0.1824724252438047	0.502106967557228
GaseE753154	0.5348756313633842	0.2839021136402948	0.31562682166377687	0.611176363233125	0.8960670965581734	0.248929245370638
GaseE753155	0.5198701008618974	0.2563683505581822	0.2993786860907849	0.552222899136305	0.8129609958854107	0.21638142785845987
GaseE753156	0.6920990362949092	0.18720650900842867	0.34720571124885724	0.963047351661055	0.24730287555179276	0.3783492727918969
GaseE753157	0.945675524970675	0.08925675815734274	0.28495423864510716	0.5967156247694883	0.3965803593577404	0.1826331403218721
GaseE753158	0.68243347105372	0.1694524532655569	0.4425409242357865	0.6723043371341842	0.2197518025696157	0.371991265208472
GaseE753159	0.7674606533181787	0.16264103052566264	0.3299439035452536	0.8527688107363811	0.24827907615218023	0.2593544949989017
GaseE753160	0.7455618070581984	0.15703963098105306	0.31467189997375	0.8359016104636154	0.4052563176676704	0.39185182861102585
GaseE753161	0.7710715562845457	0.1457871522740518	0.3661438109158226	0.9051999363343393	0.18466404273869816	0.510565494912606
GaseE753162	0.6121225425619199	0.20398604546789617	0.4131286043859025	0.7173939176083335	0.3740525115361711	0.436425658143751
GaseE753163	0.8860602377392968	0.06353337421806818	0.2865760514731528	0.7040974383585368	0.27656903226396173	0.49801774398162285
GaseE753164	0.9577471564255662	0.022233794241066723	0.34158364182096734	0.5634335935945238	0.3291624206995838	0.44737045687703675
GaseE753165	0.590325439732964	0.22001916860013726	0.37571882811863644	0.619575686507701	0.6316895725840412	0.2906687743940005
GaseE753166	0.9029690799878445	0.08455157241586347	0.26625721913644085	0.6604241373380236	0.17073358055001278	0.47938024096107756
GaseE753167	0.46262377627319395	0.3669249632946109	0.19945115848013814	0.6079423380585178	0.41628132403181417	0.30839106971565444
GaseE753168	0.8322706091214636	0.3556419848549822	0.0994650969810967	0.6187233668348305	0.144176681005527	0.21670636711655566
GaseE753169	0.7830732489110357	0.13822139115269005	0.37772759008218626	0.5942786684379884	0.2988682974565766	0.3871275466814438
GaseE753170	0.5067371418852131	0.3173151361456168	0.23817652663946468	0.49814556069365573	0.558843294643047	0.17324587204913172
GaseE753171	0.7843810243304699	0.10788264417138282	0.3999320247203523	0.9851430342505425	0.44109388386118853	0.30579255946103484
GaseE753172	0.8086924364043997	0.3634409510884299	0.16626027221640363	0.5273231059283836	0.2534352640265141	0.25447284843161005
GaseE753173	0.8008333903993199	0.11822121296087568	0.4600868936985987	0.5931604361142636	0.30686034835315207	0.4365689562981825
GaseE753174	0.4989502754383002	0.3472249386953633	0.20605004882972103	0.5588752129636296	0.6030143378374121	0.10522658919907654
GaseE753175	0.6988196296960547	0.168740387258089	0.41078524568213426	0.8974471374726143	0.2814448346785327	0.3027229659727084
GaseE753176	0.7070248367478624	0.17240170194498877	0.35383049632641195	0.7283896203380898	0.4481137908336525	0.2420635365389664
GaseE753177	0.5358354474863746	0.28824550776845376	0.2926539577211501	0.6005467319793504	0.6563188545168016	0.238179458784864
GaseE753178	0.5417088291921486	0.20049005628258354	0.6705470333497826	0.8472855270544764	0.4161249732169523	0.2551307439890908
GaseE753179	0.6863027243612699	0.17809235761616626	0.3654258717541644	0.6269102713191459	0.6360605135743402	0.1842108340459495
GaseE753180	0.550600681642136	0.3088035141116226	0.2270649314543162	0.5986321550128769	0.6011377016145409	0.16944225306813993
GaseE753181	0.7494271158179849	0.14790758610271315	0.4140763933429994	0.7537575833141865	0.31069515550219473	0.3233837728872392
GaseE753182	0.45911870023514223	0.3447482164407686	0.22142961283830873	0.5629878621580191	0.32736814862007424	0.3812794131278243
GaseE753183	0.5427866215584876	0.1811961924547108	0.5289287802837215	0.617356672460563	0.4726905701012331	0.08567044354346037
GaseE753184	0.6495712911971759	0.20087784523176205	0.38547997036320103	0.69957949890509	0.46315245038324404	0.35420573477552264
GaseE753185	0.8354517573862784	0.112533150986032	0.3740493494797462	0.6385595068858492	0.39554929701412916	0.2807086916123253
GaseE753186	0.8719515198675742	0.1314135187813673	0.33546451526101906	0.6247936173573596	0.3069518205227486	0.17659307967189
GaseE753187	0.7717768532960552	0.13789633621770248	0.39431218440699867	0.9026315938423886	0.3770270286524408	0.47026457516179265
GaseE753188	0.8347975263498152	0.09744622313730245	0.42038242395446823	0.7324331000083969	0.1657942620767859	0.4414535805468678
GaseE753189	0.6006489593183546	0.21279849448025545	0.35152790845029336	0.6004214543754188	0.7174798816254773	0.21576396993110025
GaseE753190	0.8041025611665332	0.1288059228358437	0.42678838870453206	0.7042632668762423	0.09907539615192051	0.41979995118952995
GaseE753191	0.8782379121822741	0.05499720843273234	0.40622010414286625	0.9619374339058495	0.2509528206336901	0.27010475646064525
GaseE753192	0.6672810655051271	0.1828175638140379	0.4275810171742651	0.9075795240289175	0.3882443453209664	0.2828725396787831
GaseE753194	0.41750999564456637	0.3975824934349006	0.21386473158535493	0.4943393293280506	0.6088256788394264	0.24366154509862276
GaseE753195	0.7782809781719763	0.15163258218796155	0.2538653659575322	0.6684982753475845	0.5080381119044746	0.3259399690049977
GaseE753196	0.8286627549505633	0.13064300520861827	0.33158442368831076	0.6530605609018556	0.450689872792446	0.33551392535723323
GaseE753197	0.6740846360568807	0.1945385355971459	0.3602731492088286	0.6369974557154529	0.5682994966574708	0.18603929931628382
GaseE753198	0.480259931613791	0.3368937864377328	0.22210577814304042	0.5955944542147831	0.8182012989432355	0.29407632814990764
GaseE753199	0.7321841525667543	0.2027005519787508	0.26178166902009403	0.9043875541506619	0.506001417925876	0.23044536442756705
GaseE753200	0.8165405728480012	0.11123294517820165	0.40113646897264066	0.8236624940296664	0.09877532516928356	0.5614927113959736
GaseE753202	0.6208117526392228	0.22798815313758086	0.33318284141249765	0.5596383459591033	0.6564679170565689	0.25811866015464907
GaseE753203	0.8590879664882014	0.18772115223192576	0.2649763967580515	0.7432769036062629	0.383330873821483	0.3155001672655776
GaseE753204	0.4728044773282787	0.3559786080935823	0.21949727356388019	0.6146926228151159	0.26496041783967045	0.13051708543803892
GaseE753205	0.6748173803217395	0.1723557677454579	0.4304899837019095	0.8823398616772355	0.44466972866210985	0.3246636735334858
GaseE753206	0.7372158104089974	0.15582267655608484	0.4017987544622982	0.8445495662586976	0.4292201441837053	0.19566687752807338
GaseE753207	0.8645684367017139	0.09824639587144102	0.34723276919209767	0.7969729772147036	0.3222705566961039	0.48199005147178686
GaseE753208	0.6240448356508896	0.20483186679310622	0.3297133722969272	0.7071859821201977	0.7702589495711452	0.2759610946166286
GaseE753209	0.800269608760408	0.3939383779501	0.12896022070371774	0.6403441530717597	0.34252110275609593	0.170901587540785
GaseE753210	0.5800438195008508	0.20717386080358102	0.4959223528865434	0.6275351613414253	0.27897325835018005	0.323953287157518
GaseE753211	0.783845265978387	0.13147085409907106	0.3112267104777695	0.9226501034918024	0.2154919171141466	0.3717554349327352
GaseE753212	0.9095810836584108	0.0784204225856727	0.31887013778753825	0.629721302305327	0.2643273147661631	0.267920089413554
GaseE753213	0.7486396618627894	0.1497208654485243	0.4183012844196282	0.8899594324713445	0.19736172250638778	0.3699283451600598
GaseE753214	0.6746104075802726	0.16948117897490866	0.4220774998330601	0.6710046849732889	0.6606788351919716	0.1620572811023524
GaseE753215	0.5105240547817391	0.2315273318947909	0.3393927780133096	0.5670404889970934	0.35006134021906316	0.19721869424511385
GaseE753216	0.8373090943769179	0.1109513770336707	0.3492283197858769	0.7796378266464158	0.37459837871021734	0.564978511421103
GaseE753217	0.8781283106832878	0.08061201703908488	0.2956425508986297	0.7643085065960578	0.3760590982765695	0.5219670572784688
GaseE753218	0.8629669799883191	0.08466791258364706	0.31157094126119944	0.8039817173037227	0.3174273276633471	0.4678372921898909
GaseE753219	0.46989206959167584	0.2604443385417565	0.39110651006422303	0.5369478013047029	0.5371751551737343	0.1643151438588657
GaseE753220	0.8979819736811303	0.0795273689913823	0.32119032637047973	0.7803689212378031	0.18127698325822966	0.5296641475978354
GaseE753221	0.8087556705808228	0.12615986495113135	0.3655789787293797	0.7939222139329256	0.21496396988083222	0.4531795886283486
GaseE753222	0.903854981707106	0.04583917318459421	0.41551914737901563	0.866455834741895	0.22851955497295295	0.46465267030186175
GaseE753223	0.46579519807105463	0.3410203062204271	0.2169928453162657	0.5933206888683321	0.4682646584843887	0.23166550835432884
GaseE753224	0.7088077021876368	0.1690401786155366	0.3601330189851045	0.7654272541904907	0.5763274059765764	0.23816704286891008
GaseE753225	0.940203832859863	0.12204356902247276	0.2205959497760225	0.660314246430204	0.2026876689314851	0.23980534749188914
GaseE753226	0.7158936465096327	0.17109424446871563	0.41511857978452904	0.8545182728425047	0.1679779805320427	0.4555828103218025
GaseE753227	0.7432582356821908	0.1139665803690258	0.488996091991574	0.8829933826347427	0.2938363040075106	0.4444795251683283
GaseE753228	0.8075479064448998	0.14101959939754077	0.3447855213214688	0.8034085493235671	0.13001680056747045	0.4356979320749529
GaseE753229	0.6543237319866069	0.6905257959551913	0.029190997320851148	0.6345809035100239	0.22228820573731278	0.19590293389255792
GaseE753230	0.7677213064442561	0.13961383688278123	0.374898973570592	0.7096249621142943	0.29805212025641104	0.4544087892462422
